movie_id,description,language,released,rating,writer,director,cast,genre,name
"tt0266303","","[ ""Telugu"" ]","NA",8.300000000000001,"[]","[ ""H.M. Reddy"" ]","[ ""L.V. Prasad"", ""Varalakshmi G."" ]","[ ""Comedy"", ""Drama"" ]","Barrister Parvatishan"
"tt1437631","","[ ""Telugu"" ]","1982",8.300000000000001,"[]","[ ""Boina Subharao"" ]","[ ""Mohan Babu"", ""Giribabu"", ""Kavitha"" ]","[]","Sawaal"
"tt0788067","","[ ""Telugu"" ]","1984-07-05",8.300000000000001,"[]","[ ""T.L.V. Prasad"" ]","[ ""Mohan Babu"" ]","[ ""Drama"" ]","Ee Thirpu Illalidhi"
"tt1244614","","[ ""Telugu"" ]","1991",8.300000000000001,"[ ""Ramana Reddy B.V."", ""Gopalakrishna Paruchuri"" ]","[ ""Ramana Reddy B.V."" ]","[ ""Mohan Babu"", ""Brahmanandam"", ""Harish"", ""Madhubala"", ""Gopalakrishna Paruchuri"" ]","[ ""Drama"", ""Family"" ]","Prema Panjaram"
"tt0259724","","[ ""Telugu"" ]","1954-12-10",8.300000000000001,"[]","[ ""P.S. Ramakrishna Rao"" ]","[ ""Akkineni Nageshwara Rao"", ""Bhanumathi Ramakrishna"", ""Relangi Venkatramaiah"", ""Rushyendramani"", ""Sivaram V."", ""Sandhya"" ]","[ ""Musical"", ""Drama"" ]","Vipranarayana"
"tt0278915","","[ ""Telugu"" ]","NA",8.300000000000001,"[]","[ ""R. Thyagaraajan"" ]","[ ""Anjali Devi"", ""Rajinikanth"" ]","[ ""Musical"" ]","Ammaa Evarigaina Amma"
"tt1431724","","[ ""Telugu"" ]","1979",8.4,"[ ""Surya Kumari Chittareddy"", ""Rajasri"" ]","[ ""G. Giridhara Rao"" ]","[ ""Mohan Babu"", ""Jayamalini"", ""Mukkamala"", ""Prabha"", ""Prabhakar Reddy"", ""Rajanala"", ""Ranganath"", ""Kanta Rao"" ]","[]","Maavuri Devatha"
"tt0361788","","[ ""Telugu"" ]","NA",8.300000000000001,"[]","[ ""Bharatwaja"" ]","[ ""Mohan Babu"", ""Sharada"" ]","[ ""Action"" ]","Kadapa Redamma"
"tt0233554","","[ ""Telugu"" ]","NA",8.300000000000001,"[ ""M.V.S. Harnatha Rao"", ""T. Krishna"" ]","[ ""T. Krishna"" ]","[ ""Shobhan Babu"", ""Vijayshanti"", ""Raogopalrao"", ""Annapoorna"", ""Somayajulu J.V."", ""Narayana P.L."", ""Sharada"", ""Suthi Velu"" ]","[ ""Drama"" ]","Devalayam"
"tt0262725","","[ ""Telugu"" ]","NA",8.300000000000001,"[]","[ ""Narayana Rao Dasari"" ]","[ ""Krishnamraju"", ""Jaya Prada"", ""Raogopalrao"", ""Mohan Babu"", ""Showkar Janaki"", ""Prabhakar Reddy"", ""Unnimary"", ""Rama Rao Gokineni"", ""Mano"" ]","[]","Rangoon Rowdy"
"tt0262810","","[ ""Telugu"" ]","NA",8.300000000000001,"[ ""Narayana Rao Dasari"" ]","[ ""Narayana Rao Dasari"" ]","[ ""S.V. Ranga Rao"", ""Anjali Devi"", ""Rajababu"", ""Satyanarayana Kaikala"", ""Rajasulochana"", ""Vijaya Nirmala"", ""Allu Ramalingaiah"", ""Ramaprabha"", ""Chhaya Devi"", ""Gummadi"" ]","[ ""Drama"" ]","Tata Manavadu"
"tt0251847","Two unemployed college graduates from Madras, Rao and Mary act as if they are a married couple to get a job as school teachers in a small village called Appapuram. The story unfolds into an...","[ ""Telugu"" ]","2002-09-22",8.300000000000001,"[ ""Chakrapani"", ""Pingali Nagendra Rao"" ]","[ ""L.V. Prasad"" ]","[ ""Taraka Rama Rao Nandamuri"", ""Savitri"", ""Akkineni Nageshwara Rao"", ""S.V. Ranga Rao"", ""Relangi Venkatramaiah"", ""Jamuna"", ""Rushyendramani"", ""Allu Ramalingaiah"", ""Ramana Reddy"", ""Balkrishna"", ""Doraiswamy"", ""Gummadi"" ]","[ ""Comedy"", ""Drama"", ""Family"" ]","Missamma"
"tt0262502","","[ ""Telugu"" ]","NA",8.300000000000001,"[]","[ ""Narayana Rao Dasari"" ]","[ ""Mohan Babu"" ]","[]","Intinti Bhagavatham"
"tt0307192","","[ ""Telugu"" ]","NA",8.300000000000001,"[]","[ ""Kodi Ramakrishna"" ]","[ ""Balkrishna"", ""Master Amit"", ""Brahmanandam"", ""Nandamuri Bala Krishna"", ""Seetha Parthiban"", ""Vijayshanti"" ]","[ ""Action"", ""Drama"" ]","Muddula Mavayya"
"tt0187604","","[ ""Telugu"" ]","NA",8.300000000000001,"[]","[ ""Rao C.S.R."" ]","[ ""Jamuna"", ""S.V. Ranga Rao"", ""Sridevi"", ""Ramakrishna"", ""Gummadi"", ""Sridhar"", ""Krishna Kumari"", ""Chandramohan"", ""Manjula"", ""Srividya"", ""Prabhakar Reddy"", ""Varalakshmi S."" ]","[ ""Musical"", ""Drama"" ]","Yashoda Krishna"
"tt1279238","","[ ""Telugu"" ]","1979",8.300000000000001,"[ ""Krishna Jayampu"" ]","[ ""Y. Eshwara Reddy"" ]","[ ""Mohan Babu"", ""Shobhan Babu"", ""Krishnamraju"", ""Latha"", ""Jaya Prada"" ]","[ ""Drama"" ]","Rama Banam"
"tt1606261","","[ ""Telugu"" ]","2008-06-28",8.300000000000001,"[]","[ ""Raju Rajendra Prasad"" ]","[ ""Ali"", ""Venkat"", ""Tulip Joshi"", ""Banerji"", ""Johnny Lever"", ""Ashish Vidyarthi"" ]","[]","Koncham Kottaga..."
"tt1279230","","[ ""Telugu"" ]","1980",8.300000000000001,"[]","[]","[ ""Mohan Babu"", ""Shobhan Babu"" ]","[]","Manavude Mahaneeyudu"
"tt0260868","","[ ""Telugu"" ]","NA",8.300000000000001,"[ ""Acharya Athreya"", ""Maruthirao Gollapudi"" ]","[ ""Adurthi Subba Rao"" ]","[ ""Akkineni Nageshwara Rao"", ""Savitri"", ""Kongara Jaggaiah"", ""Showkar Janaki"", ""Krishna Kumari"", ""Gummadi"", ""Suryakantham"", ""Gitanjali"", ""Padmanabham"", ""Chalam"", ""Jayanthi"" ]","[ ""Drama"" ]","Dr. Chakravarthy"
"tt0350806","","[ ""Telugu"" ]","NA",8.4,"[]","[ ""Lakshmi Deepak"" ]","[ ""Mohan Babu"", ""Gummadi"", ""Pandharibai"", ""Jaya Prada"", ""Sharada"" ]","[]","Dharma Chakram"
"tt0213387","","[ ""Telugu"" ]","NA",8.4,"[]","[ ""Kolli Pratyagatma"" ]","[ ""Anjali Devi"", ""Jayalalitha J"", ""Akkineni Nageshwara Rao"", ""Varalakshmi S."", ""Gummadi"", ""Chittor V. Nagaiah"", ""Gitanjali"", ""Hemalatha"", ""Nagabhushanam"", ""Bheema Raju"", ""Ramana Reddy"", ""Madhavi"" ]","[ ""Drama"" ]","Aadarsa Kutumbam"
"tt5137380","A rivalry between two men, based on caste and social status, extends from an Indian village onto war torn Europe during WW2.","[ ""Telugu"" ]","2015-10-23",8.300000000000001,"[ ""Sai Madhav Burra"" ]","[ ""Krish Jagarlamudi"" ]","[ ""Varun Tej"", ""Pragya Jaiswal"", ""Srinivas Avasarala"", ""Nikitin Dheer"", ""Lasha Kankava"", ""Krishna Murali Posani"" ]","[ ""Drama"", ""History"", ""Romance"" ]","Kanche"
"tt1579854","","[ ""Telugu"" ]","1997-01-10",8.300000000000001,"[]","[ ""Sarath"" ]","[ ""Brahmanandam"", ""Indraja"", ""Nandamuri Bala Krishna"" ]","[ ""Drama"" ]","Peddannayya"
"tt0355372","","[ ""Telugu"" ]","NA",8.4,"[]","[ ""Kodanda Rami Reddy A."" ]","[ ""Nandamuri Bala Krishna"", ""Sharada"", ""Vijayshanti"" ]","[]","Deshoddharakulu"
"tt0246251","","[ ""Telugu"" ]","1979-08-03",8.4,"[]","[ ""S.D. Lall"" ]","[ ""Mohan Babu"", ""Chiranjeevi"", ""Hari Prasad"" ]","[]","Sri Rambantu"
"tt1436457","","[ ""Telugu"" ]","1980",8.4,"[ ""Jandhyala"", ""Vasu"" ]","[ ""Vasu"" ]","[ ""Taraka Rama Rao Nandamuri"", ""Jayasudha"", ""Raogopalrao"", ""Prabhakar Reddy"", ""Mohan Babu"", ""Kanta Rao"", ""Chalapathi Rao"", ""Jayamalini"", ""Nagesh"", ""Rajababu"" ]","[]","Saradaa Ramudu"
"tt0265902","","[ ""Hindi"", ""Telugu"" ]","NA",8.4,"[]","[ ""Singeetham Srinivasa Rao"" ]","[ ""Mohan Babu"", ""Pandharibai"", ""Madhavi"", ""Madhu Malini"" ]","[]","Trilok Sundari"
"tt0843326","Siddu is the son of an over-protective business man. Every decision of his is made by his father, which leads him into frustration. He half-heartedly agrees to become engaged to a rich ...","[ ""Telugu"" ]","2006-08-09",8.300000000000001,"[ ""Bhaskar"", ""Rajasimha"" ]","[ ""Bhaskar"" ]","[ ""Siddharth"", ""Genelia D'Souza"", ""Prakash Raj"", ""Srinivasa Rao Kota"", ""Jayasudha"", ""Dharmavarapu Subramanyam"", ""Suneel"", ""Brahmanandam"", ""Tanikella Bharani"", ""Neha Bamb"", ""Murali Mohan"", ""Chitram Seenu"", ""Ravi Verma"", ""Surekha Vani"", ""Satya Krishnan"" ]","[ ""Comedy"", ""Drama"", ""Romance"" ]","Bommarillu"
"tt0355673","","[ ""Telugu"" ]","NA",8.4,"[]","[ ""B.V. Prasad"" ]","[ ""Mohan Babu"", ""Sharada"" ]","[]","Kurukshetramlo Seeta"
"tt0267017","","[ ""Telugu"" ]","NA",8.300000000000001,"[ ""Sadasivabrahmam Vempati"" ]","[ ""H.M. Reddy"" ]","[ ""Lakshmana Swamy S.P."", ""L.V. Prasad"", ""Koteswara Rao P."", ""Thilakam"", ""Puvvula Ansuya"", ""Ganga Ratnam P."", ""Hanumantha Rao T."", ""Parepalli Subba Rao"", ""Subba Rao K.V."", ""Raju"", ""Rohini"", ""Sarala"" ]","[ ""Comedy"", ""Drama"", ""History"" ]","Tenali Ramakrishna"
"tt0290447","","[ ""Telugu"" ]","NA",8.300000000000001,"[ ""Yoganand"" ]","[ ""Yoganand"" ]","[ ""Taraka Rama Rao Nandamuri"", ""Jayalalitha J"", ""Padmanabham"", ""Relangi Venkatramayya"", ""Rajanala Satyannarayana"" ]","[]","Bagdad Gajadonga"
"tt0233185","","[ ""Telugu"" ]","NA",8.199999999999999,"[]","[ ""Krishna Ghattamaneni"" ]","[ ""Mohan Babu"" ]","[]","Alludu Diddina Kapuram"
"tt0355789","","[ ""Telugu"" ]","1986-02-28",8.199999999999999,"[]","[ ""Kodi Ramakrishna"" ]","[ ""Nandamuri Bala Krishna"", ""Radha"", ""Sharada"", ""Vijayshanti"" ]","[ ""Action"", ""Family"", ""Musical"" ]","Muddula Krishnaiah"
"tt0262671","","[ ""Telugu"" ]","NA",8.199999999999999,"[]","[ ""Narayana Rao Dasari"" ]","[ ""Mohan Babu"", ""Jaya Prada"" ]","[]","Paalu Neelu"
"tt0250759","","[ ""Telugu"" ]","NA",8.199999999999999,"[ ""M.V.S. Harnatha Rao"", ""K. Viswanath"" ]","[ ""K. Viswanath"" ]","[ ""Akkineni Nageshwara Rao"", ""Bhanuchander"", ""Satyanarayana Kaikala"", ""K.R. Vijaya"", ""Sujatha"", ""Ramya Krishnan"", ""Murali Mohan"", ""Ashok Rao"", ""Sakshi Ranga Rao"", ""Satyanarayana Vankayala"", ""Sankar Rao Kota"", ""Rama Rao Gokineni"" ]","[ ""Drama"", ""Musical"" ]","Sutradhaarulu"
"tt0154193","","[ ""Telugu"" ]","1948-02-26",8.199999999999999,"[ ""Prayaaga"" ]","[ ""Ghantasala Balaramaiah"" ]","[ ""Akkineni Nageshwara Rao"", ""Anjali Devi"", ""Varalakshmi S."", ""D.S. Sadasiva Rao"", ""Siva Rao Kasturi"" ]","[ ""Drama"", ""Musical"" ]","Balaraju"
"tt0262361","","[ ""Telugu"" ]","NA",8.199999999999999,"[]","[ ""Narayana Rao Dasari"" ]","[ ""Mohan Babu"", ""Murali Mohan"", ""Jaya Prada"" ]","[]","Deeparadhana"
"tt0318658","","[ ""Telugu"" ]","1955-08-07",8.199999999999999,"[ ""Ranganatha Dasu C.V."", ""Srirama Murthy Pinisetti"" ]","[ ""Ranganatha Dasu C.V."" ]","[ ""Sriranjani"", ""Akkineni Nageshwara Rao"", ""Savitri"", ""Chalam"", ""Amarnath"", ""S.V. Ranga Rao"", ""Relangi Venkatramaiah"", ""Padmanabham"", ""Kusuma"", ""Mikkilineni"", ""Chadalavada"", ""Hemalatha"", ""Allu Ramalingaiah"", ""Ramana Reddy"", ""Ramakoti"" ]","[ ""Drama"" ]","Santanam"
"tt0266605","Loosely based on Shakespeare's King Lear.","[ ""Telugu"" ]","NA",8.199999999999999,"[ ""Kamalakara Kameshwara Rao"", ""Pingali Nagendra Rao"" ]","[ ""Kadri Venkata Reddy"" ]","[ ""Sriranjani"", ""Siva Rao Kasturi"", ""Sivaram Vallabhajosyula"", ""Govindrajulu Subba Rao"", ""Shanta Kumari"", ""Relangi Venkatramaiah"", ""Malathi K."", ""Venkateswara Rao Pamarti"", ""Jandhyala Gaurinatha Sastri"", ""Kamala Devi T.G."", ""Hemalatha"", ""Sadasiva Rao Kallakoori"", ""Kanakam"", ""Lakshmirajyam Jr."" ]","[]","Gunasundari Katha"
"tt0260678","","[ ""Telugu"" ]","NA",8.199999999999999,"[ ""Maruthirao Gollapudi"", ""Yaddanapoodi Sulochana Rani"" ]","[ ""K. Viswanath"" ]","[ ""Akkineni Nageshwara Rao"", ""Kanchana"", ""Chalam"", ""Gummadi"", ""Ramana Reddy"", ""Allu Ramalingaiah"", ""Rajashree"", ""Vaasanti"", ""Hemalatha"" ]","[ ""Comedy"", ""Drama"" ]","Aatma Gowravam"
"tt0257260","","[ ""Telugu"" ]","NA",8.199999999999999,"[ ""Samudrala Raghavacharya"" ]","[ ""Samudrala Raghavacharya"" ]","[ ""Taraka Rama Rao Nandamuri"", ""Krishna Kumari"", ""Gummadi"", ""Rajanala"", ""Suryakala"", ""Nageswara Rao R."", ""Balkrishna"" ]","[ ""Drama"", ""Musical"" ]","Vinayaka Chaviti"
"tt0257373","","[ ""Telugu"" ]","NA",8.199999999999999,"[]","[ ""K. Raghavendra Rao"" ]","[ ""Nagarjuna Akkineni"", ""Mohan Babu"", ""Brahmanandam"", ""Shanti Priya"" ]","[]","Agni"
"tt0257571","","[ ""Telugu"" ]","NA",8.199999999999999,"[ ""Jandhyala"" ]","[ ""K. Raghavendra Rao"" ]","[ ""Taraka Rama Rao Nandamuri"", ""Satyanarayana Kaikala"", ""Sarathi"", ""Mohan Babu"", ""Jayamalini"", ""Jayasudha"", ""Kanchana"", ""Rojaramani"", ""Sridhar"" ]","[ ""Action"", ""Drama"" ]","Driver Ramudu"
"tt0266479","","[ ""Telugu"" ]","1955-10-01",8.199999999999999,"[ ""Madhusudhana Rao D."", ""Narasa Raju D.V."" ]","[ ""Kadri Venkata Reddy"" ]","[ ""Akkineni Nageshwara Rao"", ""Savitri"", ""Jamuna"", ""Kongara Jaggaiah"", ""Nageswara Rao R."", ""Relangi Venkatramaiah"", ""Suryakantham"", ""Krishnamurthy Maddali"", ""Allu Ramalingaiah"", ""Narasimha Rao Kanchi"" ]","[]","Donga Ramudu"
"tt0258152","","[ ""Telugu"" ]","NA",8.199999999999999,"[]","[ ""K. Raghavendra Rao"" ]","[ ""Taraka Rama Rao Nandamuri"", ""Vanisri"", ""Jayamalini"", ""Mohan Babu"", ""Anjali Devi"" ]","[]","Simha Baludu"
"tt0255807","","[ ""Telugu"" ]","NA",8.199999999999999,"[ ""Acharya Athreya"", ""Saratchandra Chatterjee"" ]","[ ""P. Pullaiah"" ]","[ ""Savitri"", ""Akkineni Nageshwara Rao"", ""Gummadi"", ""Shanta Kumari"", ""Kongara Jaggaiah"", ""Relangi Venkatramaiah"", ""Chadalavada"" ]","[ ""Drama"" ]","Ardhangi"
"tt0306098","A chance encounter on the boat! Rangi and Paddalu wheedle their way onto the boat much against the boatman's wishes. The next morning it is discovered that Paddalu has made away with the ...","[ ""Telugu"" ]","1995",8.199999999999999,"[]","[ ""K. Madhavan"", ""K.S. Sethumadhavan"" ]","[ ""Bachori"", ""Gopalaraju"", ""P.L. Narayanan"", ""Bheemeswara Rao"", ""Rohini"", ""K.K. Sharma"", ""Vijay"" ]","[ ""Drama"" ]","Stri"
"tt0254982","","[ ""Telugu"" ]","NA",8.199999999999999,"[ ""Balijepalli Lakshmikanta Kavi"" ]","[ ""Chittajalu Pullayya"" ]","[ ""Kanchanamala"", ""Govindrajulu Subba Rao"", ""Banda Kanakalingeshwara Rao"", ""Balijepalli Lakshmikanta Kavi"", ""Kamala Devi T.G."", ""Kamala Kotnis"", ""Pushpavalli"", ""Bellary Lalitha"", ""Addola Narayana Rao"", ""Satyam Lanka"", ""Relangi Venkatramaiah"", ""Viswam"" ]","[ ""Action"", ""Drama"", ""Musical"" ]","Bala Nagamma"
"tt0187379","Angara satyam is the producer of this movie","[ ""Telugu"" ]","NA",8.199999999999999,"[ ""Bharathiraja"", ""Jandhyala"" ]","[ ""K. Raghavendra Rao"" ]","[ ""Sridevi"", ""Chandramohan"", ""Mohan Babu"", ""Nirmalamma"" ]","[ ""Drama"" ]","Padaharella Vayasu"
"tt0261334","","[ ""Telugu"" ]","NA",8.199999999999999,"[]","[ ""Adurthi Subba Rao"" ]","[ ""Akkineni Nageshwara Rao"", ""Savitri"", ""Kongara Jaggaiah"", ""Varalakshmi G."" ]","[ ""Drama"" ]","Sumangali"
"tt0253784","The story of an Indian Freedom fighter who fought the French even before the British could establish their authority in India","[ ""Telugu"" ]","NA",8.199999999999999,"[ ""Narayana Rao Dasari"" ]","[ ""Narayana Rao Dasari"" ]","[ ""Krishnamraju"", ""Mohan Babu"", ""Pran"", ""Jayasudha"", ""Ramakrishna"", ""Jaya Prada"", ""Sumalatha"", ""Somayajulu J.V."", ""Balaiah M."", ""Srinivasa Rao Kota"" ]","[ ""Action"", ""Biography"", ""Drama"" ]","Tandra Paparayudu"
"tt1300376","","[ ""Telugu"" ]","1989-01-19",8.199999999999999,"[ ""Paruchuri Brothers"", ""Paruchuri Brothers"" ]","[ ""Gopal B."" ]","[ ""Nagarjuna Akkineni"", ""Vijayshanti"", ""Kongara Jaggaiah"", ""Jayasudha"", ""Mohan Babu"", ""Allu Ramalingaiah"", ""Nutan Prasad"", ""Chidathala Appa Rao"", ""Sarath Babu"", ""Chalapathi Rao"", ""Nirmalamma"", ""Narayana P.L."", ""Narra Venkateswara Rao"", ""Suthi Velu"", ""Vijaya Y."" ]","[ ""Drama"" ]","Vijay"
"tt0263022","","[ ""Telugu"" ]","NA",8.199999999999999,"[]","[ ""V. Madhusudan Rao"" ]","[ ""Saroja Devi B."", ""Kongara Jaggaiah"", ""Chittor V. Nagaiah"", ""Akkineni Nageshwara Rao"", ""Relangi Venkatramaiah"", ""Ramana Reddy"", ""Girija"", ""Gummadi"", ""Kannamba"" ]","[ ""Drama"", ""Romance"", ""Thriller"" ]","Aatma Balam"
"tt0234737","","[ ""Telugu"" ]","NA",8.199999999999999,"[]","[ ""Krishna Ghattamaneni"" ]","[ ""Krishna Ghattamaneni"", ""Amjad Khan"", ""Mandakini"", ""Jaya Prada"" ]","[]","Simhasanam"
"tt0187503","","[ ""Telugu"" ]","NA",8.199999999999999,"[]","[ ""Kolli Pratyagatma"" ]","[ ""Akkineni Nageshwara Rao"", ""Jamuna"", ""Kongara Jaggaiah"", ""Chittor V. Nagaiah"", ""Gummadi"", ""Sridevi"", ""Raavi Kondala Rao"", ""Rajababu"", ""Ramana Reddy"", ""Suryakantham"" ]","[ ""Drama"", ""Romance"" ]","Shrimanthudu"
"tt0255457","","[ ""Telugu"" ]","NA",8.199999999999999,"[ ""Samudrala Raghavacharya"", ""Samudrala Raghavacharya"" ]","[ ""L.V. Prasad"", ""Gudavalli Ramabrahmam"" ]","[ ""Govindrajulu Subba Rao"", ""Sreevatsava"", ""Kannamba"", ""Gidugu Venkata Seethapathi Rao"", ""Mudigonda Lingamurthy"", ""Akkineni Nageshwara Rao"", ""Varalakshmi S."", ""Vangara"", ""Surabhi Balasaraswati"", ""Sada Sivarao D.S."", ""G.V. Sitapati"", ""Chandra"", ""Narimani"", ""Rajabala"", ""Annapoorna"" ]","[ ""Drama"", ""History"", ""War"" ]","Palnati Yudham"
"tt0371982","","[ ""Telugu"" ]","NA",8.199999999999999,"[]","[ ""S.P. Chitti Babu"" ]","[ ""Krishnamraju"", ""Jaya Prada"", ""Mohan Babu"", ""Pandharibai"" ]","[ ""Musical"" ]","Taxi Driver"
"tt0156082","","[ ""Telugu"" ]","1976",8.199999999999999,"[ ""Venkata Ramana Mullapoodi"" ]","[ ""Bapu"" ]","[ ""Ravi Kumar"", ""Jaya Prada"", ""Gummadi"", ""Mikkilineni"", ""Dhulipala"", ""Satyanarayana Kaikala"", ""Nagaiah"", ""Mukkamala"", ""Hemalatha"", ""Jamuna"", ""Tyagaraaju"", ""Prabha"", ""Varalakshmi P.R."" ]","[ ""Musical"", ""Drama"" ]","Seeta Kalyanam"
"tt0280554","","[ ""Telugu"" ]","NA",8.199999999999999,"[ ""Adivishnu"", ""Jandhyala"" ]","[ ""Jandhyala"" ]","[ ""Mohan"", ""Ashwini"", ""Naresh"", ""Nutan Prasad"", ""Suthi Veerabhadra Rao"", ""Brahmanandam"", ""Srinivasa Rao Kota"", ""Suthi Velu"", ""Radhabai"", ""Ratna Saagar"", ""Srilakshmi"", ""Vidyasagar"", ""Ashok Rao"" ]","[ ""Comedy"", ""Drama"" ]","Choopulu Kalasina Shubhavela"
"tt2949590","Raju a 13 year old child passionate about films who always wanted to be a filmmaker become blind in an accident. Drunkard and irresponsible father puts Raju in a blind orphanage,claiming ...","[ ""Telugu"" ]","2014-01-24",8.199999999999999,"[ ""N.V.B. Choudary"", ""Kumar Krishnamsetty"" ]","[ ""Kumar Krishnamsetty"" ]","[ ""Deepak Saroj"", ""Suhasini"", ""Ashish Vidyarthi"", ""Raghuvir Yadav"" ]","[ ""Drama"", ""Family"" ]","Minugurulu"
"tt1279237","","[ ""Telugu"" ]","1990",8.199999999999999,"[ ""Sainath"", ""S.V. Rajendra Singh"" ]","[ ""S.V. Rajendra Singh"" ]","[ ""Amala Akkineni"", ""Nagarjuna Akkineni"", ""Mohan Babu"", ""Giribabu"" ]","[ ""Action"" ]","Prema Yuddham"
"tt0187484","","[ ""Telugu"" ]","NA",8.199999999999999,"[ ""Narayana Rao Dasari"", ""Narayana Rao Dasari"" ]","[ ""Narayana Rao Dasari"" ]","[ ""Taraka Rama Rao Nandamuri"", ""Sharada"", ""Satyanarayana Kaikala"", ""Raogopalrao"", ""Allu Ramalingaiah"", ""Sridevi"", ""Gummadi"", ""Prabhakar Reddy"", ""Mohan Babu"", ""Pandharibai"" ]","[ ""Action"", ""Drama"" ]","Sardar Papa Rayudu"
"tt0305811","","[ ""Telugu"" ]","NA",8.199999999999999,"[]","[ ""K. Ajayakumar"" ]","[ ""Tanikella Bharani"", ""Brahmanandam"", ""Madhavi"", ""Nassar"" ]","[ ""Drama"" ]","Mathru Devo Bhava"
"tt0460394","Irfan Khan (Pavan Malhotra) is a key mafia affiliate in Mumbai. Khan is on the wanted list of criminals in Hyderabad with a bounty of 50 lakhs. Aiming to migrate to Dubai so that he could ...","[ ""Telugu"" ]","2003-04-11",8.199999999999999,"[ ""Ganga Raju Gunnam"", ""Chandra Sekhar Yeleti"" ]","[ ""Chandra Sekhar Yeleti"" ]","[ ""Abhishek"", ""Bodla Harinath Babu"", ""Mohit Chadha"", ""Veerendra Chauhan"", ""Harshavardhan"", ""Ashok Kumar"", ""Pavan Malhotra"", ""Lalith Sharma"", ""Shashank"", ""Sindhu Tolani"", ""Janardhan Vempati"", ""Narsing Yadav"" ]","[ ""Adventure"", ""Thriller"" ]","Aithe"
"tt0252590","","[ ""Telugu"" ]","1955-08-26",8.199999999999999,"[ ""Gurazada Appa Rao"", ""Sadasivabrahmam Vempati"" ]","[ ""P. Pullaiah"" ]","[ ""Savitri"", ""Taraka Rama Rao Nandamuri"", ""Chilakalpud Seeta Rama Anjaneyulu"", ""Govindrajulu Subba Rao"", ""Showkar Janaki"", ""Ramanna Panthulu Vinnakota"", ""Vangara"", ""Gummadi"", ""Hemalatha"", ""Suryakantham"", ""Chhaya Devi"", ""Chadalavada"", ""Subhadra"", ""Master Kundu"", ""Sivaram Peketi"" ]","[ ""Drama"" ]","Kanyasulkam"
"tt0259261","Abandoned at birth, brave and loyal Karna grows up to acquire skills as a warrior to battle the Pandavas.","[ ""Telugu"" ]","1977-01-14",8.199999999999999,"[]","[ ""Taraka Rama Rao Nandamuri"" ]","[ ""Taraka Rama Rao Nandamuri"", ""Dhulipala"", ""Mikkilineni"", ""Harikrishna Nandamuri"", ""Prabhakar Reddy"", ""Satyanarayana Kaikala"", ""Varalakshmi S."", ""Saroja Devi B."", ""Prabha"", ""Sharada"", ""Kanchana"", ""Nandamuri Bala Krishna"", ""Unnimary"", ""Jaya Bhaskar"", ""Chalapathi Rao"" ]","[ ""Action"", ""Drama"", ""Fantasy"" ]","Daana Veera Soora Karna"
"tt1583256","Two guys, one a thief and the other filthy rich, meet each other in a journey started by the latter in search of his love.","[ ""Telugu"" ]","2008-02-29",8.199999999999999,"[ ""Krish Jagarlamudi"" ]","[ ""Krish Jagarlamudi"" ]","[ ""Brahmanandam"", ""Giribabu"", ""Hema"", ""Sriram L.B."", ""Kamalinee Mukherjee"", ""M.S. Narayana"", ""Allari Naresh"", ""Sharvanand"", ""Vijayachander"" ]","[ ""Drama"" ]","Gamyam"
"tt1649431","A terrorist threat puts five people in jeopardy.","[ ""Telugu"" ]","2010-06-04",8.199999999999999,"[ ""Radha Krishna"" ]","[ ""Krish Jagarlamudi"" ]","[ ""Anushka Shetty"", ""Manoj Kumar Manchu"", ""Allu Arjun"", ""Manoj Bajpayee"", ""Nagayya"", ""Deeksha Seth"", ""Lekha Washington"", ""Brahmanandam"", ""Siya"", ""Satyam Rajesh"", ""Ravi Prakash"", ""Krishna Murali Posani"", ""Pruthvi"", ""Raghu Babu"", ""Kallu Chidambaram"" ]","[ ""Action"", ""Crime"", ""Drama"" ]","Vedam"
"tt0187115","A high-profile bank robbery in the city wreaks havoc in the life of an unsuspecting regular young woman when she's caught in the line of fire between the villains and the police.","[ ""Telugu"" ]","1991-10-09",8.199999999999999,"[ ""Satyanand"", ""Ram Gopal Varma"" ]","[ ""Ram Gopal Varma"" ]","[ ""Sridevi"", ""Venkatesh Daggubati"", ""Paresh Rawal"", ""Rami Reddy"", ""Brahmanandam"", ""Narsing Yadav"", ""Horse Babu"", ""Hema"" ]","[ ""Comedy"", ""Crime"", ""Drama"" ]","Kshana Kshanam"
"tt2926068","A series of reincarnations within a single family which spans across four generations.","[ ""Telugu"" ]","2014-05-22",8.199999999999999,"[ ""Harshavardhan"", ""Vikram K. Kumar"" ]","[ ""Vikram K. Kumar"" ]","[ ""Akkineni Nageshwara Rao"", ""Nagarjuna Akkineni"", ""Naga Chaitanya Akkineni"", ""Samantha Ruth Prabhu"", ""Shriya Saran"", ""Amitabh Bachchan"", ""Brahmanandam"", ""M.S. Narayana"", ""Akhil Akkineni"", ""Ali"", ""Jayaprakash Reddy"", ""Krishna Murali Posani"", ""Amala Akkineni"", ""Srinivasa Reddy"", ""Rashi Khanna"" ]","[ ""Comedy"", ""Drama"", ""Fantasy"" ]","Manam"
